index,time,outdoor_temp,occupancy,step_kwh,cumulative_kwh,price,carbon,step_cost,cumulative_cost,step_co2_kg,cumulative_co2_kg,comfort_violations,heating_setpoint,cooling_setpoint,economizer,mean_zone_temp,max_abs_pmv,peak_co2,temp_SPACE1-1,temp_SPACE2-1,temp_SPACE3-1,temp_SPACE4-1,temp_SPACE5-1,pmv_SPACE1-1,pmv_SPACE2-1,pmv_SPACE3-1,pmv_SPACE4-1,pmv_SPACE5-1,co2_SPACE1-1,co2_SPACE2-1,co2_SPACE3-1,co2_SPACE4-1,co2_SPACE5-1,source,latency_s
64,2026-07-20T15:00:00,33.3,1.0,1.67132,48.2813,0.42,164.7,0.70196,11.1157,0.27533,7.8666,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
65,2026-07-20T16:15:00,33.175,1.0,1.6785,49.9598,0.42,496.1,0.70497,11.8206,0.83267,8.6993,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
66,2026-07-20T16:30:00,33.05,1.0,1.61161,51.5714,0.42,498.8,0.67688,12.4975,0.8038,9.5031,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
67,2026-07-20T16:45:00,32.925,1.0,1.61071,53.1821,0.42,501.5,0.6765,13.174,0.80784,10.311,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
68,2026-07-20T16:00:00,32.8,1.0,1.60908,54.7912,0.42,493.5,0.67581,13.8498,0.79413,11.1051,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
69,2026-07-20T17:15:00,32.525,0.875,1.60438,56.3956,0.42,507.4,0.67384,14.5237,0.81411,11.9192,0,21.5,23.5,0,23.5,0.625,726.2,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,726.2,726.2,726.2,726.2,726.2,baseline,
70,2026-07-20T17:30:00,32.25,0.75,1.59915,57.9947,0.42,510.5,0.67164,15.1953,0.81636,12.7355,0,21.5,23.5,0,23.5,0.625,682.5,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,682.5,682.5,682.5,682.5,682.5,baseline,
71,2026-07-20T17:45:00,31.975,0.625,1.58835,59.5831,0.42,513.6,0.6671,15.8624,0.81583,13.5514,0,21.5,23.5,0,23.5,0.625,638.8,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,638.8,638.8,638.8,638.8,638.8,baseline,
72,2026-07-20T17:00:00,31.7,1.0,1.57212,61.1552,0.42,504.4,0.66029,16.5227,0.79304,14.3444,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
73,2026-07-20T18:15:00,31.425,0.375,1.55319,62.7084,0.42,520.1,0.65234,17.175,0.80779,15.1522,0,21.5,23.5,0,23.5,0.625,551.2,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,551.2,551.2,551.2,551.2,551.2,baseline,
74,2026-07-20T18:32:00,31.15,0.233,0.10798,62.8163,0.42,523.8,0.04535,17.2204,0.05656,15.2088,0,18.0,26.0,0,25.011,0.331,501.7,25.043,24.935,24.965,25.715,24.398,-0.118,-0.154,-0.144,0.104,-0.331,501.7,501.7,501.7,501.7,501.7,baseline,
75,2026-07-20T18:49:00,30.875,0.092,0.33158,63.1479,0.42,527.6,0.13926,17.3596,0.17493,15.3837,0,18.0,26.0,0,25.671,0.197,452.1,25.856,25.705,25.792,25.996,25.004,0.15,0.1,0.129,0.197,-0.131,452.1,452.1,452.1,452.1,452.1,baseline,
76,2026-07-20T18:08:00,30.6,0.433,0.47791,63.6258,0.42,518.6,0.20072,17.5604,0.24783,15.6315,0,18.0,26.0,0,25.866,0.198,571.7,25.999,25.99,25.999,26.0,25.341,0.198,0.195,0.198,0.198,-0.02,571.7,571.7,571.7,571.7,571.7,baseline,
77,2026-07-20T19:15:00,30.3,0.0,0.53863,64.1645,0.16,530.0,0.08618,17.6465,0.28547,15.917,0,18.0,26.0,0,25.903,0.198,420.0,26.0,26.0,26.0,26.0,25.515,0.198,0.198,0.198,0.198,0.038,420.0,420.0,420.0,420.0,420.0,baseline,
78,2026-07-20T19:30:00,30.0,0.0,0.14832,64.3128,0.16,530.0,0.02373,17.6703,0.07861,15.9956,0,18.0,26.0,0,25.725,0.198,420.0,25.876,25.739,25.794,26.0,25.218,0.157,0.112,0.13,0.198,-0.061,420.0,420.0,420.0,420.0,420.0,baseline,
79,2026-07-20T19:53:00,29.7,0.0,0.11396,64.4267,0.16,530.0,0.01823,17.6885,0.0604,16.056,0,18.0,26.0,0,25.558,0.198,420.0,25.706,25.536,25.596,26.0,24.95,0.101,0.044,0.064,0.198,-0.149,420.0,420.0,420.0,420.0,420.0,baseline,
80,2026-07-20T19:00:00,29.4,0.0,0.11741,64.5442,0.16,530.0,0.01879,17.7073,0.06223,16.1182,0,18.0,26.0,0,25.407,0.221,420.0,25.534,25.354,25.413,26.0,24.733,0.044,-0.016,0.004,0.198,-0.221,420.0,420.0,420.0,420.0,420.0,baseline,
81,2026-07-20T20:15:00,29.275,0.0,0.10928,64.6534,0.16,530.0,0.01748,17.7248,0.05792,16.1762,0,18.0,26.0,0,25.29,0.268,420.0,25.391,25.203,25.269,26.0,24.59,-0.004,-0.066,-0.044,0.198,-0.268,420.0,420.0,420.0,420.0,420.0,baseline,
82,2026-07-20T20:38:00,29.15,0.0,0.0,64.6534,0.16,530.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,25.036,0.36,420.0,25.115,24.911,24.96,25.885,24.311,-0.095,-0.162,-0.146,0.16,-0.36,420.0,420.0,420.0,420.0,420.0,baseline,
83,2026-07-20T20:53:00,29.025,0.0,0.0,64.6534,0.16,530.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,24.753,0.465,420.0,24.819,24.638,24.655,25.665,23.988,-0.192,-0.252,-0.246,0.087,-0.465,420.0,420.0,420.0,420.0,420.0,baseline,
84,2026-07-20T20:00:00,28.9,0.0,0.0,64.6534,0.16,530.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,24.537,0.543,420.0,24.599,24.456,24.456,25.424,23.75,-0.265,-0.312,-0.312,0.007,-0.543,420.0,420.0,420.0,420.0,420.0,baseline,
85,2026-07-20T21:15:00,28.75,0.0,0.0,64.6534,0.16,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,24.377,0.593,420.0,24.444,24.324,24.32,25.198,23.599,-0.316,-0.355,-0.356,-0.067,-0.593,420.0,420.0,420.0,420.0,420.0,baseline,
86,2026-07-20T21:30:00,28.6,0.0,0.0,64.6534,0.16,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,24.173,0.653,420.0,24.248,24.142,24.135,24.925,23.413,-0.38,-0.415,-0.417,-0.157,-0.653,420.0,420.0,420.0,420.0,420.0,baseline,
87,2026-07-20T21:45:00,28.45,0.0,0.0,64.6534,0.16,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,23.972,0.713,420.0,24.056,23.962,23.95,24.663,23.23,-0.443,-0.474,-0.478,-0.244,-0.713,420.0,420.0,420.0,420.0,420.0,baseline,
88,2026-07-20T21:00:00,28.3,0.0,0.0,64.6534,0.16,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,23.801,0.762,420.0,23.894,23.81,23.793,24.433,23.078,-0.496,-0.524,-0.529,-0.319,-0.762,420.0,420.0,420.0,420.0,420.0,baseline,
89,2026-07-20T22:15:00,28.45,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,23.656,0.802,420.0,23.756,23.679,23.66,24.23,22.956,-0.541,-0.566,-0.572,-0.386,-0.802,420.0,420.0,420.0,420.0,420.0,baseline,
90,2026-07-20T22:30:00,28.6,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,23.533,0.836,420.0,23.641,23.567,23.551,24.052,22.851,-0.579,-0.603,-0.608,-0.444,-0.836,420.0,420.0,420.0,420.0,420.0,baseline,
91,2026-07-20T22:45:00,28.75,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,23.426,0.866,420.0,23.545,23.471,23.46,23.897,22.758,-0.61,-0.634,-0.638,-0.495,-0.866,420.0,420.0,420.0,420.0,420.0,baseline,
92,2026-07-20T22:00:00,28.9,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,23.333,0.894,420.0,23.463,23.387,23.382,23.76,22.672,-0.637,-0.662,-0.663,-0.54,-0.894,420.0,420.0,420.0,420.0,420.0,baseline,
93,2026-07-20T23:15:00,28.9,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,23.251,0.921,420.0,23.392,23.314,23.314,23.639,22.595,-0.66,-0.686,-0.685,-0.579,-0.921,420.0,420.0,420.0,420.0,420.0,baseline,
94,2026-07-20T23:30:00,28.9,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,23.174,0.945,420.0,23.325,23.244,23.25,23.528,22.524,-0.682,-0.708,-0.706,-0.616,-0.945,420.0,420.0,420.0,420.0,420.0,baseline,
95,2026-07-20T23:45:00,28.9,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,23.102,0.967,420.0,23.26,23.177,23.186,23.425,22.46,-0.703,-0.73,-0.727,-0.649,-0.967,420.0,420.0,420.0,420.0,420.0,baseline,
96,2026-07-20T23:00:00,28.9,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,23.034,0.987,420.0,23.199,23.114,23.126,23.33,22.401,-0.723,-0.75,-0.747,-0.68,-0.987,420.0,420.0,420.0,420.0,420.0,baseline,
97,2026-07-21T00:15:00,28.9,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.972,1.006,420.0,23.143,23.057,23.07,23.244,22.347,-0.741,-0.769,-0.765,-0.708,-1.006,420.0,420.0,420.0,420.0,420.0,baseline,
98,2026-07-21T00:30:00,28.9,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.916,1.023,420.0,23.093,23.004,23.02,23.168,22.297,-0.758,-0.786,-0.781,-0.733,-1.023,420.0,420.0,420.0,420.0,420.0,baseline,
99,2026-07-21T00:45:00,28.9,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.866,1.039,420.0,23.047,22.957,22.974,23.099,22.251,-0.772,-0.802,-0.796,-0.756,-1.039,420.0,420.0,420.0,420.0,420.0,baseline,
100,2026-07-21T00:00:00,28.9,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.819,1.054,420.0,23.006,22.913,22.933,23.036,22.209,-0.786,-0.816,-0.81,-0.776,-1.054,420.0,420.0,420.0,420.0,420.0,baseline,
101,2026-07-21T01:15:00,28.9,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.777,1.067,420.0,22.968,22.873,22.894,22.98,22.169,-0.798,-0.829,-0.822,-0.794,-1.067,420.0,420.0,420.0,420.0,420.0,baseline,
102,2026-07-21T01:30:00,28.9,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.739,1.08,420.0,22.934,22.837,22.861,22.93,22.133,-0.809,-0.841,-0.833,-0.81,-1.08,420.0,420.0,420.0,420.0,420.0,baseline,
103,2026-07-21T01:45:00,28.9,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.706,1.092,420.0,22.904,22.806,22.833,22.887,22.099,-0.819,-0.851,-0.842,-0.824,-1.092,420.0,420.0,420.0,420.0,420.0,baseline,
104,2026-07-21T01:00:00,28.9,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.676,1.102,420.0,22.876,22.779,22.808,22.849,22.067,-0.828,-0.86,-0.85,-0.837,-1.102,420.0,420.0,420.0,420.0,420.0,baseline,
105,2026-07-21T02:15:00,28.75,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.649,1.113,420.0,22.852,22.754,22.787,22.815,22.038,-0.836,-0.868,-0.857,-0.848,-1.113,420.0,420.0,420.0,420.0,420.0,baseline,
106,2026-07-21T02:30:00,28.6,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.619,1.122,420.0,22.823,22.725,22.759,22.778,22.01,-0.845,-0.877,-0.866,-0.86,-1.122,420.0,420.0,420.0,420.0,420.0,baseline,
107,2026-07-21T02:45:00,28.45,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.585,1.131,420.0,22.79,22.691,22.724,22.737,21.985,-0.856,-0.888,-0.877,-0.873,-1.131,420.0,420.0,420.0,420.0,420.0,baseline,
108,2026-07-21T02:00:00,28.3,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.55,1.139,420.0,22.754,22.656,22.686,22.696,21.961,-0.868,-0.9,-0.89,-0.887,-1.139,420.0,420.0,420.0,420.0,420.0,baseline,
109,2026-07-21T03:15:00,28.3,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.515,1.147,420.0,22.718,22.619,22.647,22.654,21.939,-0.879,-0.912,-0.902,-0.9,-1.147,420.0,420.0,420.0,420.0,420.0,baseline,
110,2026-07-21T03:30:00,28.3,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.485,1.154,420.0,22.686,22.588,22.614,22.618,21.917,-0.89,-0.923,-0.914,-0.912,-1.154,420.0,420.0,420.0,420.0,420.0,baseline,
111,2026-07-21T03:45:00,28.3,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.458,1.161,420.0,22.66,22.561,22.587,22.587,21.896,-0.898,-0.932,-0.923,-0.923,-1.161,420.0,420.0,420.0,420.0,420.0,baseline,
112,2026-07-21T03:00:00,28.3,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.434,1.168,420.0,22.637,22.536,22.562,22.559,21.876,-0.906,-0.941,-0.932,-0.933,-1.168,420.0,420.0,420.0,420.0,420.0,baseline,
113,2026-07-21T04:15:00,28.3,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.411,1.175,420.0,22.615,22.513,22.539,22.533,21.857,-0.914,-0.949,-0.94,-0.942,-1.175,420.0,420.0,420.0,420.0,420.0,baseline,
114,2026-07-21T04:30:00,28.3,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.39,1.181,420.0,22.594,22.492,22.519,22.509,21.839,-0.921,-0.956,-0.947,-0.95,-1.181,420.0,420.0,420.0,420.0,420.0,baseline,
115,2026-07-21T04:45:00,28.3,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.372,1.187,420.0,22.576,22.472,22.501,22.487,21.821,-0.927,-0.963,-0.953,-0.958,-1.187,420.0,420.0,420.0,420.0,420.0,baseline,
116,2026-07-21T04:00:00,28.3,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.355,1.193,420.0,22.56,22.455,22.485,22.468,21.805,-0.932,-0.969,-0.958,-0.964,-1.193,420.0,420.0,420.0,420.0,420.0,baseline,
117,2026-07-21T05:15:00,28.3,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.339,1.198,420.0,22.545,22.44,22.471,22.451,21.789,-0.938,-0.974,-0.963,-0.97,-1.198,420.0,420.0,420.0,420.0,420.0,baseline,
118,2026-07-21T05:30:00,28.3,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.325,1.203,420.0,22.531,22.425,22.457,22.435,21.775,-0.942,-0.979,-0.968,-0.976,-1.203,420.0,420.0,420.0,420.0,420.0,baseline,
119,2026-07-21T05:45:00,28.3,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.311,1.208,420.0,22.518,22.412,22.445,22.42,21.761,-0.947,-0.984,-0.972,-0.981,-1.208,420.0,420.0,420.0,420.0,420.0,baseline,
120,2026-07-21T05:00:00,28.3,0.0,0.0,64.6534,0.09,210.0,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.298,1.212,420.0,22.506,22.399,22.433,22.406,21.748,-0.951,-0.988,-0.976,-0.986,-1.212,420.0,420.0,420.0,420.0,420.0,baseline,
121,2026-07-21T06:15:00,28.45,0.0,0.0,64.6534,0.09,206.7,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.361,1.216,420.0,22.512,22.528,22.608,22.421,21.737,-0.949,-0.944,-0.916,-0.98,-1.216,420.0,420.0,420.0,420.0,420.0,baseline,
122,2026-07-21T06:30:00,28.6,0.0,0.0,64.6534,0.09,203.4,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.473,1.218,420.0,22.54,22.742,22.885,22.464,21.733,-0.939,-0.871,-0.825,-0.966,-1.218,420.0,420.0,420.0,420.0,420.0,baseline,
123,2026-07-21T06:45:00,28.75,0.167,0.0,64.6534,0.09,200.1,0.0,17.7248,0.0,16.1762,5,18.0,26.0,0,22.589,1.216,478.3,22.582,22.958,23.141,22.525,21.737,-0.925,-0.801,-0.742,-0.945,-1.216,478.3,478.3,478.3,478.3,478.3,baseline,
124,2026-07-21T06:08:00,28.9,0.0,0.0,64.6534,0.09,208.2,0.0,17.7248,0.0,16.1762,0,18.0,26.0,0,22.738,1.212,420.0,22.64,23.245,23.451,22.603,21.749,-0.905,-0.708,-0.641,-0.918,-1.212,420.0,420.0,420.0,420.0,420.0,baseline,
125,2026-07-21T07:23:00,29.175,0.589,0.0,64.6534,0.16,192.0,0.0,17.7248,0.0,16.1762,3,18.0,26.0,0,22.948,1.204,626.1,22.726,23.652,23.873,22.714,21.773,-0.877,-0.575,-0.503,-0.881,-1.204,626.1,626.1,626.1,626.1,626.1,baseline,
126,2026-07-21T07:38:00,29.45,0.756,0.0,64.6534,0.16,188.9,0.0,17.7248,0.0,16.1762,3,18.0,26.0,0,23.2,1.192,684.4,22.835,24.15,24.362,22.847,21.807,-0.841,-0.412,-0.343,-0.837,-1.192,684.4,684.4,684.4,684.4,684.4,baseline,
127,2026-07-21T07:53:00,29.725,0.922,0.0,64.6534,0.16,185.8,0.0,17.7248,0.0,16.1762,3,18.0,26.0,0,23.487,1.176,742.8,22.967,24.718,24.889,23.004,21.854,-0.798,-0.226,-0.169,-0.786,-1.176,742.8,742.8,742.8,742.8,742.8,baseline,
128,2026-07-21T07:08:00,30.0,0.422,0.0,64.6534,0.16,195.1,0.0,17.7248,0.0,16.1762,3,18.0,26.0,0,23.77,1.155,567.8,23.112,25.279,25.37,23.177,21.913,-0.751,-0.041,-0.01,-0.73,-1.155,567.8,567.8,567.8,567.8,567.8,baseline,
129,2026-07-21T08:23:00,30.15,1.0,0.0,64.6534,0.16,180.0,0.0,17.7248,0.0,16.1762,2,18.0,26.0,0,24.047,1.132,770.0,23.269,25.823,25.801,23.363,21.982,-0.7,0.14,0.132,-0.669,-1.132,770.0,770.0,770.0,770.0,770.0,baseline,
130,2026-07-21T08:32:00,30.3,1.0,0.63976,65.2932,0.16,178.4,0.10236,17.8271,0.11413,16.2903,1,21.5,23.5,0,23.463,0.73,770.0,23.499,23.57,23.568,23.499,23.177,-0.625,-0.602,-0.603,-0.625,-0.73,770.0,770.0,770.0,770.0,770.0,baseline,
131,2026-07-21T08:53:00,30.45,1.0,0.99447,66.2877,0.16,174.7,0.15912,17.9863,0.17374,16.464,0,21.5,23.5,0,23.5,0.627,770.0,23.5,23.505,23.505,23.5,23.493,-0.625,-0.623,-0.623,-0.625,-0.627,770.0,770.0,770.0,770.0,770.0,baseline,
132,2026-07-21T08:00:00,30.6,1.0,1.50932,67.797,0.16,184.4,0.24149,18.2278,0.27838,16.7424,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
133,2026-07-21T09:15:00,30.875,1.0,1.51146,69.3085,0.16,171.1,0.24183,18.4696,0.25862,17.001,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
134,2026-07-21T09:30:00,31.15,1.0,1.74713,71.0556,0.16,168.8,0.27954,18.7491,0.29497,17.296,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
135,2026-07-21T09:45:00,31.425,1.0,1.75197,72.8076,0.16,166.7,0.28032,19.0294,0.29206,17.5881,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
136,2026-07-21T09:00:00,31.7,1.0,1.74639,74.5539,0.16,173.5,0.27942,19.3089,0.30305,17.8911,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
137,2026-07-21T10:15:00,31.825,1.0,1.74129,76.2952,0.16,162.9,0.27861,19.5875,0.28371,18.1748,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
138,2026-07-21T10:30:00,31.95,1.0,1.74955,78.0448,0.16,161.3,0.27993,19.8674,0.2822,18.457,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
139,2026-07-21T10:45:00,32.075,1.0,1.74795,79.7927,0.16,159.8,0.27967,20.1471,0.2794,18.7364,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
140,2026-07-21T10:00:00,32.2,1.0,1.73901,81.5317,0.16,164.7,0.27824,20.4253,0.28648,19.0229,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
141,2026-07-21T11:15:00,32.075,1.0,1.72826,83.26,0.16,157.5,0.27652,20.7018,0.27218,19.2951,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
142,2026-07-21T11:30:00,31.95,1.0,1.65435,84.9144,0.16,156.6,0.2647,20.9665,0.25907,19.5542,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
143,2026-07-21T11:45:00,31.825,1.0,1.63214,86.5465,0.16,155.9,0.26114,21.2277,0.25445,19.8086,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
144,2026-07-21T11:00:00,31.7,1.0,1.61434,88.1608,0.16,158.6,0.2583,21.486,0.25599,20.0646,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
145,2026-07-21T12:15:00,31.55,0.6,1.60885,89.7697,0.16,155.1,0.25742,21.7434,0.24953,20.3141,0,21.5,23.5,0,23.5,0.625,630.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,630.0,630.0,630.0,630.0,630.0,baseline,
146,2026-07-21T12:30:00,31.4,0.6,1.46802,91.2377,0.16,155.0,0.23488,21.9783,0.22754,20.5417,0,21.5,23.5,0,23.5,0.625,630.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,630.0,630.0,630.0,630.0,630.0,baseline,
147,2026-07-21T12:45:00,31.25,0.6,1.44872,92.6864,0.16,155.1,0.23179,22.2101,0.2247,20.7664,0,21.5,23.5,0,23.5,0.625,630.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,630.0,630.0,630.0,630.0,630.0,baseline,
148,2026-07-21T12:00:00,31.1,0.6,1.42831,94.1147,0.16,155.4,0.22853,22.4386,0.22196,20.9883,0,21.5,23.5,0,23.5,0.625,630.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,630.0,630.0,630.0,630.0,630.0,baseline,
149,2026-07-21T13:15:00,31.25,1.0,1.41724,95.532,0.16,155.9,0.22676,22.6653,0.22095,21.2093,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
150,2026-07-21T13:30:00,31.4,1.0,1.53343,97.0654,0.16,156.6,0.24535,22.9107,0.24013,21.4494,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
151,2026-07-21T13:45:00,31.55,1.0,1.56035,98.6258,0.16,157.5,0.24966,23.1604,0.24574,21.6952,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
152,2026-07-21T13:00:00,31.7,1.0,1.57966,100.2054,0.16,155.4,0.25275,23.4131,0.24548,21.9406,0,21.5,23.5,0,23.5,0.625,770.0,23.5,23.5,23.5,23.5,23.5,-0.625,-0.625,-0.625,-0.625,-0.625,770.0,770.0,770.0,770.0,770.0,baseline,
