index,time,outdoor_temp,occupancy,step_kwh,cumulative_kwh,price,carbon,step_cost,cumulative_cost,step_co2_kg,cumulative_co2_kg,comfort_violations,heating_setpoint,cooling_setpoint,economizer,mean_zone_temp,max_abs_pmv,peak_co2,temp_SPACE1-1,temp_SPACE2-1,temp_SPACE3-1,temp_SPACE4-1,temp_SPACE5-1,pmv_SPACE1-1,pmv_SPACE2-1,pmv_SPACE3-1,pmv_SPACE4-1,pmv_SPACE5-1,co2_SPACE1-1,co2_SPACE2-1,co2_SPACE3-1,co2_SPACE4-1,co2_SPACE5-1,source,latency_s
353,2026-07-23T16:15:00,29.7,1.0,1.34155,191.6606,0.42,496.1,0.56345,53.244,0.66552,46.7708,0,18.0,26.0,0,26.0,0.198,770.0,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
354,2026-07-23T16:30:00,30.0,1.0,1.26428,192.9249,0.42,498.8,0.531,53.775,0.63057,47.4013,0,18.0,26.0,0,26.0,0.198,770.0,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,llm,16.79
355,2026-07-23T16:45:00,30.3,1.0,1.27122,194.1961,0.42,501.5,0.53391,54.3089,0.63758,48.0389,0,18.0,26.0,0,26.0,0.198,770.0,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
356,2026-07-23T16:00:00,30.6,1.0,1.2717,195.4678,0.42,493.5,0.53412,54.843,0.62762,48.6665,0,18.0,26.0,0,26.0,0.198,770.0,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
357,2026-07-23T17:15:00,30.175,0.875,1.26712,196.7349,0.42,507.4,0.53219,55.3752,0.64297,49.3095,0,18.0,26.0,0,26.0,0.198,726.2,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,726.2,726.2,726.2,726.2,726.2,held,
358,2026-07-23T17:30:00,29.75,0.75,1.25252,197.9875,0.42,510.5,0.52606,55.9012,0.63941,49.9489,0,18.0,26.0,0,26.0,0.198,682.5,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,682.5,682.5,682.5,682.5,682.5,llm,15.69
359,2026-07-23T17:45:00,29.325,0.625,1.23397,199.2214,0.42,513.6,0.51827,56.4195,0.63381,50.5827,0,18.0,26.0,0,26.0,0.198,638.8,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,638.8,638.8,638.8,638.8,638.8,held,
360,2026-07-23T17:00:00,28.9,1.0,1.21318,200.4346,0.42,504.4,0.50954,56.929,0.61198,51.1947,0,18.0,26.0,0,26.0,0.198,770.0,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,770.0,770.0,770.0,770.0,770.0,held,
361,2026-07-23T18:15:00,28.75,0.375,1.19004,201.6247,0.42,520.1,0.49982,57.4289,0.61892,51.8136,0,18.0,26.0,0,26.0,0.198,551.2,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,551.2,551.2,551.2,551.2,551.2,held,
362,2026-07-23T18:30:00,28.6,0.25,0.82298,202.4476,0.42,523.4,0.34565,57.7745,0.43072,52.2444,0,18.0,26.0,0,26.0,0.198,507.5,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,507.5,507.5,507.5,507.5,507.5,llm,17.72
363,2026-07-23T18:45:00,28.45,0.125,0.7553,203.2029,0.42,526.7,0.31722,58.0917,0.3978,52.6422,0,18.0,26.0,0,26.0,0.198,463.8,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,463.8,463.8,463.8,463.8,463.8,held,
364,2026-07-23T18:00:00,28.3,0.5,0.71496,203.9179,0.42,516.8,0.30028,58.392,0.36952,53.0117,0,18.0,26.0,0,26.0,0.198,595.0,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,595.0,595.0,595.0,595.0,595.0,held,
365,2026-07-23T19:15:00,27.9,0.0,0.68086,204.5988,0.16,530.0,0.10894,58.501,0.36085,53.3725,0,18.0,26.0,0,26.0,0.198,420.0,26.0,26.0,26.0,26.0,26.0,0.198,0.198,0.198,0.198,0.198,420.0,420.0,420.0,420.0,420.0,held,
366,2026-07-23T19:38:00,27.5,0.0,0.0,204.5988,0.16,530.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,25.938,0.317,420.0,25.888,25.903,25.9,26.357,25.642,0.161,0.166,0.165,0.317,0.08,420.0,420.0,420.0,420.0,420.0,llm,18.35
367,2026-07-23T19:53:00,27.1,0.0,0.0,204.5988,0.16,530.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,25.748,0.333,420.0,25.682,25.702,25.702,26.405,25.249,0.093,0.1,0.099,0.333,-0.051,420.0,420.0,420.0,420.0,420.0,held,
368,2026-07-23T19:00:00,26.7,0.0,0.0,204.5988,0.16,530.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,25.526,0.261,420.0,25.468,25.491,25.485,26.188,24.997,0.022,0.03,0.027,0.261,-0.134,420.0,420.0,420.0,420.0,420.0,held,
369,2026-07-23T20:15:00,26.55,0.0,0.0,204.5988,0.16,530.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,25.34,0.184,420.0,25.299,25.304,25.312,25.942,24.844,-0.034,-0.032,-0.03,0.179,-0.184,420.0,420.0,420.0,420.0,420.0,held,
370,2026-07-23T20:38:00,26.4,0.0,0.0,204.5988,0.16,530.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,24.998,0.283,420.0,24.955,24.976,24.962,25.553,24.543,-0.147,-0.141,-0.145,0.05,-0.283,420.0,420.0,420.0,420.0,420.0,llm,17.47
371,2026-07-23T20:53:00,26.25,0.0,0.0,204.5988,0.16,530.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,24.646,0.4,420.0,24.608,24.657,24.608,25.17,24.188,-0.262,-0.246,-0.262,-0.077,-0.4,420.0,420.0,420.0,420.0,420.0,held,
372,2026-07-23T20:00:00,26.1,0.0,0.0,204.5988,0.16,530.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,24.396,0.489,420.0,24.372,24.433,24.367,24.889,23.917,-0.339,-0.319,-0.341,-0.169,-0.489,420.0,420.0,420.0,420.0,420.0,held,
373,2026-07-23T21:15:00,25.975,0.0,0.0,204.5988,0.16,210.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,24.214,0.548,420.0,24.206,24.264,24.196,24.67,23.736,-0.394,-0.375,-0.397,-0.241,-0.548,420.0,420.0,420.0,420.0,420.0,held,
374,2026-07-23T21:30:00,25.85,0.0,0.0,204.5988,0.16,210.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,23.991,0.617,420.0,23.993,24.048,23.979,24.409,23.525,-0.464,-0.446,-0.468,-0.327,-0.617,420.0,420.0,420.0,420.0,420.0,llm,16.78
375,2026-07-23T21:45:00,25.725,0.0,0.0,204.5988,0.16,210.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,23.772,0.684,420.0,23.783,23.837,23.764,24.156,23.318,-0.532,-0.515,-0.539,-0.41,-0.684,420.0,420.0,420.0,420.0,420.0,held,
376,2026-07-23T21:00:00,25.6,0.0,0.0,204.5988,0.16,210.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,23.584,0.741,420.0,23.603,23.655,23.58,23.937,23.145,-0.591,-0.574,-0.599,-0.482,-0.741,420.0,420.0,420.0,420.0,420.0,held,
377,2026-07-23T22:15:00,25.6,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,23.424,0.787,420.0,23.45,23.498,23.422,23.745,23.003,-0.641,-0.626,-0.65,-0.545,-0.787,420.0,420.0,420.0,420.0,420.0,held,
378,2026-07-23T22:30:00,25.6,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,23.284,0.827,420.0,23.318,23.358,23.286,23.576,22.88,-0.684,-0.671,-0.695,-0.6,-0.827,420.0,420.0,420.0,420.0,420.0,llm,16.83
379,2026-07-23T22:45:00,25.6,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,23.159,0.862,420.0,23.2,23.233,23.166,23.424,22.77,-0.723,-0.712,-0.734,-0.65,-0.862,420.0,420.0,420.0,420.0,420.0,held,
380,2026-07-23T22:00:00,25.6,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,23.046,0.895,420.0,23.095,23.12,23.059,23.287,22.669,-0.757,-0.749,-0.769,-0.694,-0.895,420.0,420.0,420.0,420.0,420.0,held,
381,2026-07-23T23:15:00,25.6,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,22.944,0.927,420.0,22.999,23.018,22.962,23.163,22.576,-0.788,-0.782,-0.8,-0.735,-0.927,420.0,420.0,420.0,420.0,420.0,held,
382,2026-07-23T23:30:00,25.6,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,22.85,0.956,420.0,22.912,22.924,22.873,23.051,22.491,-0.816,-0.812,-0.829,-0.771,-0.956,420.0,420.0,420.0,420.0,420.0,llm,16.56
383,2026-07-23T23:45:00,25.6,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,22.764,0.983,420.0,22.833,22.837,22.792,22.948,22.414,-0.842,-0.841,-0.855,-0.805,-0.983,420.0,420.0,420.0,420.0,420.0,held,
384,2026-07-23T23:00:00,25.6,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,22.686,1.008,420.0,22.759,22.757,22.717,22.853,22.342,-0.866,-0.867,-0.88,-0.835,-1.008,420.0,420.0,420.0,420.0,420.0,held,
385,2026-07-24T00:15:00,25.45,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,27.3,0,22.613,1.03,420.0,22.692,22.684,22.648,22.767,22.276,-0.888,-0.891,-0.902,-0.863,-1.03,420.0,420.0,420.0,420.0,420.0,held,
386,2026-07-24T00:30:00,25.3,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.66,1.004,420.0,22.741,22.719,22.696,22.792,22.353,-0.872,-0.879,-0.887,-0.855,-1.004,420.0,420.0,420.0,420.0,420.0,llm,54.09
387,2026-07-24T00:45:00,25.15,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.7,0.974,420.0,22.779,22.743,22.734,22.806,22.439,-0.859,-0.871,-0.874,-0.851,-0.974,420.0,420.0,420.0,420.0,420.0,held,
388,2026-07-24T00:00:00,25.0,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.695,0.962,420.0,22.771,22.724,22.726,22.779,22.473,-0.862,-0.877,-0.877,-0.859,-0.962,420.0,420.0,420.0,420.0,420.0,held,
389,2026-07-24T01:15:00,24.85,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.665,0.964,420.0,22.738,22.688,22.694,22.736,22.467,-0.873,-0.889,-0.887,-0.874,-0.964,420.0,420.0,420.0,420.0,420.0,held,
390,2026-07-24T01:30:00,24.7,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.63,0.971,420.0,22.701,22.65,22.658,22.692,22.448,-0.885,-0.901,-0.899,-0.888,-0.971,420.0,420.0,420.0,420.0,420.0,llm,12.26
391,2026-07-24T01:45:00,24.55,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.596,0.978,420.0,22.665,22.614,22.622,22.65,22.427,-0.896,-0.914,-0.911,-0.901,-0.978,420.0,420.0,420.0,420.0,420.0,held,
392,2026-07-24T01:00:00,24.4,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.561,0.985,420.0,22.629,22.578,22.585,22.609,22.406,-0.909,-0.926,-0.924,-0.916,-0.985,420.0,420.0,420.0,420.0,420.0,held,
393,2026-07-24T02:15:00,24.4,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.526,0.993,420.0,22.591,22.54,22.547,22.567,22.386,-0.922,-0.939,-0.937,-0.93,-0.993,420.0,420.0,420.0,420.0,420.0,held,
394,2026-07-24T02:30:00,24.4,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.494,1.0,420.0,22.557,22.505,22.513,22.529,22.364,-0.933,-0.951,-0.949,-0.943,-1.0,420.0,420.0,420.0,420.0,420.0,llm,12.66
395,2026-07-24T02:45:00,24.4,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.464,1.008,420.0,22.527,22.474,22.483,22.494,22.341,-0.944,-0.962,-0.959,-0.955,-1.008,420.0,420.0,420.0,420.0,420.0,held,
396,2026-07-24T02:00:00,24.4,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.435,1.016,420.0,22.5,22.444,22.455,22.462,22.316,-0.953,-0.972,-0.969,-0.966,-1.016,420.0,420.0,420.0,420.0,420.0,held,
397,2026-07-24T03:15:00,24.4,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.408,1.025,420.0,22.473,22.416,22.428,22.432,22.292,-0.962,-0.982,-0.978,-0.977,-1.025,420.0,420.0,420.0,420.0,420.0,held,
398,2026-07-24T03:30:00,24.4,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.382,1.034,420.0,22.449,22.39,22.403,22.403,22.267,-0.971,-0.991,-0.987,-0.987,-1.034,420.0,420.0,420.0,420.0,420.0,llm,11.99
399,2026-07-24T03:45:00,24.4,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.358,1.042,420.0,22.425,22.365,22.38,22.377,22.243,-0.979,-1.0,-0.995,-0.996,-1.042,420.0,420.0,420.0,420.0,420.0,held,
400,2026-07-24T03:00:00,24.4,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.335,1.05,420.0,22.403,22.341,22.358,22.352,22.219,-0.986,-1.008,-1.002,-1.004,-1.05,420.0,420.0,420.0,420.0,420.0,held,
401,2026-07-24T04:15:00,24.4,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.313,1.058,420.0,22.384,22.319,22.337,22.328,22.197,-0.993,-1.015,-1.009,-1.012,-1.058,420.0,420.0,420.0,420.0,420.0,held,
402,2026-07-24T04:30:00,24.4,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.292,1.065,420.0,22.364,22.298,22.317,22.305,22.175,-1.0,-1.023,-1.016,-1.02,-1.065,420.0,420.0,420.0,420.0,420.0,llm,11.96
403,2026-07-24T04:45:00,24.4,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.271,1.073,420.0,22.344,22.277,22.297,22.283,22.154,-1.007,-1.03,-1.023,-1.028,-1.073,420.0,420.0,420.0,420.0,420.0,held,
404,2026-07-24T04:00:00,24.4,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.25,1.079,420.0,22.323,22.256,22.278,22.262,22.134,-1.014,-1.037,-1.03,-1.035,-1.079,420.0,420.0,420.0,420.0,420.0,held,
405,2026-07-24T05:15:00,24.275,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.231,1.086,420.0,22.304,22.236,22.257,22.241,22.114,-1.021,-1.044,-1.037,-1.042,-1.086,420.0,420.0,420.0,420.0,420.0,held,
406,2026-07-24T05:30:00,24.15,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.209,1.093,420.0,22.282,22.215,22.235,22.219,22.096,-1.028,-1.051,-1.044,-1.05,-1.093,420.0,420.0,420.0,420.0,420.0,llm,12.94
407,2026-07-24T05:45:00,24.025,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.187,1.099,420.0,22.258,22.192,22.211,22.196,22.078,-1.037,-1.059,-1.053,-1.058,-1.099,420.0,420.0,420.0,420.0,420.0,held,
408,2026-07-24T05:00:00,23.9,0.0,0.0,204.5988,0.09,210.0,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.164,1.105,420.0,22.233,22.169,22.186,22.172,22.061,-1.045,-1.067,-1.061,-1.066,-1.105,420.0,420.0,420.0,420.0,420.0,held,
409,2026-07-24T06:15:00,24.175,0.0,0.0,204.5988,0.09,206.7,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.223,1.11,420.0,22.228,22.3,22.366,22.178,22.045,-1.047,-1.022,-0.999,-1.064,-1.11,420.0,420.0,420.0,420.0,420.0,held,
410,2026-07-24T06:30:00,24.45,0.0,0.0,204.5988,0.09,203.4,0.0,58.501,0.0,53.3725,0,18.0,28.0,0,22.329,1.114,420.0,22.246,22.513,22.648,22.205,22.035,-1.041,-0.948,-0.902,-1.055,-1.114,420.0,420.0,420.0,420.0,420.0,llm,11.3
411,2026-07-24T06:45:00,24.725,0.167,0.0,204.5988,0.09,200.1,0.0,58.501,0.0,53.3725,5,18.0,28.0,0,22.452,1.114,478.3,22.284,22.753,22.936,22.253,22.032,-1.028,-0.868,-0.808,-1.038,-1.114,478.3,478.3,478.3,478.3,478.3,held,
412,2026-07-24T06:08:00,25.0,0.0,0.0,204.5988,0.09,208.2,0.0,58.501,0.0,53.3725,0,18.0,26.0,0,22.616,1.112,420.0,22.344,23.081,23.292,22.325,22.038,-1.007,-0.761,-0.693,-1.013,-1.112,420.0,420.0,420.0,420.0,420.0,held,
413,2026-07-24T07:23:00,25.7,0.589,0.0,204.5988,0.16,192.0,0.0,58.501,0.0,53.3725,3,18.0,26.0,0,22.845,1.106,626.1,22.436,23.536,23.765,22.433,22.056,-0.975,-0.613,-0.538,-0.976,-1.106,626.1,626.1,626.1,626.1,626.1,held,
414,2026-07-24T07:38:00,26.4,0.756,0.0,204.5988,0.16,188.9,0.0,58.501,0.0,53.3725,3,18.0,26.0,0,23.099,1.096,684.4,22.554,24.037,24.254,22.568,22.085,-0.935,-0.449,-0.378,-0.93,-1.096,684.4,684.4,684.4,684.4,684.4,llm,12.2
415,2026-07-24T07:53:00,27.1,0.922,0.0,204.5988,0.16,185.8,0.0,58.501,0.0,53.3725,3,18.0,26.0,0,23.385,1.082,742.8,22.701,24.599,24.77,22.731,22.125,-0.885,-0.265,-0.209,-0.875,-1.082,742.8,742.8,742.8,742.8,742.8,held,
416,2026-07-24T07:08:00,27.8,0.422,0.0,204.5988,0.16,195.1,0.0,58.501,0.0,53.3725,3,18.0,26.0,0,23.678,1.065,567.8,22.863,25.178,25.266,22.907,22.176,-0.832,-0.074,-0.045,-0.818,-1.065,567.8,567.8,567.8,567.8,567.8,held,
417,2026-07-24T08:20:00,28.2,1.0,0.0,204.5988,0.16,180.6,0.0,58.501,0.0,53.3725,3,18.0,26.0,0,23.962,1.045,770.0,23.032,25.746,25.711,23.088,22.233,-0.777,0.114,0.103,-0.759,-1.045,770.0,770.0,770.0,770.0,770.0,held,
418,2026-07-24T08:30:00,28.6,1.0,0.24936,204.8481,0.16,178.8,0.0399,58.5409,0.04457,53.4171,2,18.0,26.0,0,24.163,1.021,770.0,23.225,25.999,25.998,23.29,22.304,-0.714,0.198,0.198,-0.693,-1.021,770.0,770.0,770.0,770.0,770.0,llm,12.11
419,2026-07-24T08:45:00,29.0,1.0,0.30491,205.153,0.16,176.1,0.04879,58.5896,0.05369,53.4708,1,18.0,26.0,0,24.258,0.994,770.0,23.419,26.0,26.0,23.491,22.381,-0.651,0.198,0.198,-0.628,-0.994,770.0,770.0,770.0,770.0,770.0,held,
420,2026-07-24T08:00:00,29.4,1.0,0.3157,205.4687,0.16,184.4,0.05051,58.6402,0.05823,53.529,1,18.0,26.0,0,24.351,0.967,770.0,23.607,26.0,26.0,23.687,22.461,-0.59,0.198,0.198,-0.564,-0.967,770.0,770.0,770.0,770.0,770.0,held,
421,2026-07-24T09:15:00,29.7,1.0,0.33339,205.8021,0.16,171.1,0.05334,58.6935,0.05705,53.5861,1,18.0,26.0,0,24.444,0.938,770.0,23.795,26.0,26.0,23.882,22.543,-0.528,0.198,0.198,-0.5,-0.938,770.0,770.0,770.0,770.0,770.0,held,
422,2026-07-24T09:30:00,30.0,1.0,0.33903,206.1411,0.16,168.8,0.05424,58.7477,0.05724,53.6433,1,18.0,26.0,0,24.537,0.91,770.0,23.982,26.0,26.0,24.075,22.626,-0.467,0.198,0.198,-0.437,-0.91,770.0,770.0,770.0,770.0,770.0,llm,12.14
423,2026-07-24T09:45:00,30.3,1.0,0.34014,206.4813,0.16,166.7,0.05442,58.8022,0.0567,53.7,1,18.0,26.0,0,24.628,0.883,770.0,24.167,26.0,26.0,24.265,22.707,-0.407,0.198,0.198,-0.375,-0.883,770.0,770.0,770.0,770.0,770.0,held,
424,2026-07-24T09:00:00,30.6,1.0,0.33864,206.8199,0.16,173.5,0.05418,58.8563,0.05876,53.7588,1,18.0,26.0,0,24.72,0.857,770.0,24.355,26.0,26.0,24.459,22.788,-0.345,0.198,0.198,-0.311,-0.857,770.0,770.0,770.0,770.0,770.0,held,
425,2026-07-24T10:15:00,30.875,1.0,0.33547,207.1554,0.16,162.9,0.05368,58.91,0.05466,53.8134,1,18.0,26.0,0,24.814,0.831,770.0,24.545,26.0,26.0,24.657,22.868,-0.283,0.198,0.198,-0.246,-0.831,770.0,770.0,770.0,770.0,770.0,held,
426,2026-07-24T10:30:00,31.15,1.0,0.33127,207.4867,0.16,161.3,0.053,58.963,0.05343,53.8669,1,18.0,26.0,0,24.907,0.805,770.0,24.733,26.0,26.0,24.856,22.947,-0.221,0.198,0.198,-0.18,-0.805,770.0,770.0,770.0,770.0,770.0,llm,12.04
427,2026-07-24T10:45:00,31.425,1.0,0.32616,207.8128,0.16,159.8,0.05219,59.0152,0.05214,53.919,1,18.0,26.0,0,24.999,0.78,770.0,24.917,26.0,26.0,25.052,23.025,-0.16,0.198,0.198,-0.116,-0.78,770.0,770.0,770.0,770.0,770.0,held,
428,2026-07-24T10:00:00,31.7,1.0,0.32011,208.1329,0.16,164.7,0.05122,59.0664,0.05273,53.9717,1,18.0,26.0,0,25.088,0.753,770.0,25.095,26.0,26.0,25.239,23.105,-0.101,0.198,0.198,-0.054,-0.753,770.0,770.0,770.0,770.0,770.0,held,
429,2026-07-24T11:15:00,31.0,1.0,0.3133,208.4462,0.16,157.5,0.05013,59.1166,0.04934,54.0211,1,18.0,26.0,0,25.173,0.727,770.0,25.266,26.0,26.0,25.414,23.185,-0.045,0.198,0.198,0.004,-0.727,770.0,770.0,770.0,770.0,770.0,held,
430,2026-07-24T11:38:00,30.3,1.0,0.25109,208.6973,0.16,156.2,0.04018,59.1567,0.03922,54.0603,1,18.0,26.0,0,25.241,0.703,770.0,25.392,26.0,26.0,25.55,23.26,-0.003,0.198,0.198,0.049,-0.703,770.0,770.0,770.0,770.0,770.0,llm,11.77
431,2026-07-24T11:53:00,29.6,1.0,0.24583,208.9432,0.16,155.6,0.03933,59.1961,0.03825,54.0986,0,18.0,26.0,0,25.305,0.678,770.0,25.509,26.0,26.0,25.68,23.337,0.036,0.198,0.198,0.092,-0.678,770.0,770.0,770.0,770.0,770.0,held,
432,2026-07-24T11:08:00,28.9,1.0,0.24052,209.1837,0.16,158.0,0.03848,59.2346,0.038,54.1365,0,18.0,26.0,0,25.359,0.656,770.0,25.594,26.0,26.0,25.793,23.406,0.064,0.198,0.198,0.13,-0.656,770.0,770.0,770.0,770.0,770.0,held,
433,2026-07-24T12:23:00,29.025,0.6,0.23527,209.419,0.16,155.0,0.03764,59.2722,0.03647,54.173,0,18.0,26.0,0,25.4,0.635,630.0,25.646,26.0,26.0,25.883,23.47,0.081,0.198,0.198,0.159,-0.635,630.0,630.0,630.0,630.0,630.0,held,
434,2026-07-24T12:30:00,29.15,0.6,0.26547,209.6844,0.16,155.0,0.04248,59.3147,0.04115,54.2142,0,18.0,26.0,0,25.44,0.616,630.0,25.69,26.0,26.0,25.983,23.528,0.096,0.198,0.198,0.193,-0.616,630.0,630.0,630.0,630.0,630.0,llm,12.05
435,2026-07-24T12:45:00,29.275,0.6,0.37034,210.0548,0.16,155.1,0.05925,59.3739,0.05744,54.2716,0,18.0,26.0,0,25.464,0.599,630.0,25.74,26.0,26.0,26.0,23.581,0.112,0.198,0.198,0.198,-0.599,630.0,630.0,630.0,630.0,630.0,held,
436,2026-07-24T12:00:00,29.4,0.6,0.36606,210.4208,0.16,155.4,0.05857,59.4325,0.05689,54.3285,0,18.0,26.0,0,25.483,0.583,630.0,25.784,26.0,26.0,26.0,23.629,0.127,0.198,0.198,0.198,-0.583,630.0,630.0,630.0,630.0,630.0,held,
437,2026-07-24T13:15:00,29.7,1.0,0.36261,210.7834,0.16,155.9,0.05802,59.4905,0.05653,54.385,0,18.0,26.0,0,25.498,0.568,770.0,25.818,26.0,26.0,26.0,23.674,0.138,0.198,0.198,0.198,-0.568,770.0,770.0,770.0,770.0,770.0,held,
438,2026-07-24T13:30:00,30.0,1.0,0.36081,211.1443,0.16,156.6,0.05773,59.5482,0.0565,54.4415,0,18.0,26.0,0,25.512,0.555,770.0,25.845,26.0,26.0,26.0,23.714,0.147,0.198,0.198,0.198,-0.555,770.0,770.0,770.0,770.0,770.0,llm,12.28
439,2026-07-24T13:45:00,30.3,1.0,0.35925,211.5035,0.16,157.5,0.05748,59.6057,0.05658,54.4981,0,18.0,26.0,0,25.524,0.543,770.0,25.87,26.0,26.0,26.0,23.75,0.155,0.198,0.198,0.198,-0.543,770.0,770.0,770.0,770.0,770.0,held,
440,2026-07-24T13:00:00,30.6,1.0,0.35805,211.8616,0.16,155.4,0.05729,59.663,0.05564,54.5537,0,18.0,26.0,0,25.538,0.533,770.0,25.908,26.0,26.0,26.0,23.781,0.168,0.198,0.198,0.198,-0.533,770.0,770.0,770.0,770.0,770.0,held,
441,2026-07-24T14:15:00,31.0,1.0,0.3619,212.2235,0.42,159.8,0.152,59.815,0.05785,54.6116,0,18.0,26.0,0,25.555,0.524,770.0,25.966,26.0,26.0,26.0,23.808,0.187,0.198,0.198,0.198,-0.524,770.0,770.0,770.0,770.0,770.0,held,
442,2026-07-24T14:30:00,31.4,1.0,0.47397,212.6974,0.42,161.3,0.19907,60.0141,0.07645,54.688,0,18.0,26.0,0,25.567,0.516,770.0,26.0,26.0,26.0,26.0,23.833,0.198,0.198,0.198,0.198,-0.516,770.0,770.0,770.0,770.0,770.0,llm,12.07
443,2026-07-24T14:45:00,31.8,1.0,0.49002,213.1874,0.42,162.9,0.20581,60.2199,0.07984,54.7679,0,18.0,26.0,0,25.572,0.508,770.0,26.0,26.0,26.0,26.0,23.858,0.198,0.198,0.198,0.198,-0.508,770.0,770.0,770.0,770.0,770.0,held,
